name                                                         ,type            ,longitude ,latitude ,source_file
"Feature-Gaurishankar Conservation Area (Line 5, Point 10)"  ,MultiLineString ,  85.8718 , 27.9309 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 11)"  ,MultiLineString ,  85.8706 , 27.9254 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 12)"  ,MultiLineString ,  85.8694 , 27.9227 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 13)"  ,MultiLineString ,  85.8688 , 27.9193 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 14)"  ,MultiLineString ,  85.8729 , 27.9168 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 15)"  ,MultiLineString ,  85.8731 , 27.9123 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 16)"  ,MultiLineString ,  85.8781 , 27.9098 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 17)"  ,MultiLineString ,  85.8825 , 27.91   ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 18)"  ,MultiLineString ,  85.8884 , 27.9102 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 1)"   ,MultiLineString ,  85.8648 , 27.9588 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 2)"   ,MultiLineString ,  85.8657 , 27.9672 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 3)"   ,MultiLineString ,  85.8675 , 27.9726 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 4)"   ,MultiLineString ,  85.8709 , 27.9752 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 5)"   ,MultiLineString ,  85.8728 , 27.9752 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 6)"   ,MultiLineString ,  85.8751 , 27.9769 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 7)"   ,MultiLineString ,  85.879  , 27.9769 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 8)"   ,MultiLineString ,  85.8847 , 27.9741 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 9)"   ,MultiLineString ,  85.8869 , 27.9674 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 10)"  ,MultiLineString ,  85.886  , 27.9657 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 11)"  ,MultiLineString ,  85.8873 , 27.9622 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 12)"  ,MultiLineString ,  85.8892 , 27.9592 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 13)"  ,MultiLineString ,  85.8897 , 27.9562 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 14)"  ,MultiLineString ,  85.8931 , 27.9502 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 7, Point 1)"   ,MultiLineString ,  85.8692 , 27.9743 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 7, Point 2)"   ,MultiLineString ,  85.8712 , 27.9797 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 7, Point 3)"   ,MultiLineString ,  85.8741 , 27.9819 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 7, Point 4)"   ,MultiLineString ,  85.8785 , 27.9848 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 7, Point 5)"   ,MultiLineString ,  85.8786 , 27.9882 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 1)"               ,MultiLineString ,  86.2601 , 27.6159 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 2)"               ,MultiLineString ,  86.2586 , 27.618  ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 3)"               ,MultiLineString ,  86.2581 , 27.6191 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 4)"               ,MultiLineString ,  86.257  , 27.6211 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 5)"               ,MultiLineString ,  86.2514 , 27.6241 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 6)"               ,MultiLineString ,  86.2496 , 27.6269 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 7)"               ,MultiLineString ,  86.2495 , 27.6304 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 8)"               ,MultiLineString ,  86.2519 , 27.6312 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 9)"               ,MultiLineString ,  86.2482 , 27.6333 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 10)"              ,MultiLineString ,  86.2467 , 27.6379 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 11)"              ,MultiLineString ,  86.2458 , 27.6428 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 12)"              ,MultiLineString ,  86.2461 , 27.6475 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 13)"              ,MultiLineString ,  86.2477 , 27.6538 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 14)"              ,MultiLineString ,  86.2509 , 27.6574 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 15)"              ,MultiLineString ,  86.2496 , 27.6616 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 16)"              ,MultiLineString ,  86.2474 , 27.6647 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 17)"              ,MultiLineString ,  86.248  , 27.6663 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 18)"              ,MultiLineString ,  86.2484 , 27.6689 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 19)"              ,MultiLineString ,  86.2529 , 27.6737 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 20)"              ,MultiLineString ,  86.2526 , 27.6844 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 21)"              ,MultiLineString ,  86.2544 , 27.6868 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 22)"              ,MultiLineString ,  86.2555 , 27.6903 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 23)"              ,MultiLineString ,  86.2572 , 27.6922 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 24)"              ,MultiLineString ,  86.2582 , 27.6952 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 25)"              ,MultiLineString ,  86.2596 , 27.6967 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 26)"              ,MultiLineString ,  86.2623 , 27.697  ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 27)"              ,MultiLineString ,  86.2642 , 27.6976 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 28)"              ,MultiLineString ,  86.2669 , 27.6978 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 29)"              ,MultiLineString ,  86.2698 , 27.697  ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 30)"              ,MultiLineString ,  86.2745 , 27.698  ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 31)"              ,MultiLineString ,  86.2776 , 27.6989 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 32)"              ,MultiLineString ,  86.28   , 27.6985 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 33)"              ,MultiLineString ,  86.2867 , 27.7007 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 34)"              ,MultiLineString ,  86.2917 , 27.7031 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 35)"              ,MultiLineString ,  86.2934 , 27.7029 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 36)"              ,MultiLineString ,  86.297  , 27.7034 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 37)"              ,MultiLineString ,  86.3024 , 27.7065 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 38)"              ,MultiLineString ,  86.306  , 27.7091 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 39)"              ,MultiLineString ,  86.3105 , 27.711  ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 40)"              ,MultiLineString ,  86.3151 , 27.7106 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 41)"              ,MultiLineString ,  86.3169 , 27.7129 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 42)"              ,MultiLineString ,  86.3177 , 27.7133 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 43)"              ,MultiLineString ,  86.3191 , 27.7148 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 44)"              ,MultiLineString ,  86.322  , 27.7193 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 45)"              ,MultiLineString ,  86.3241 , 27.7232 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 46)"              ,MultiLineString ,  86.3249 , 27.7264 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 47)"              ,MultiLineString ,  86.3254 , 27.7292 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 48)"              ,MultiLineString ,  86.3303 , 27.7326 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 49)"              ,MultiLineString ,  86.3348 , 27.7342 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 50)"              ,MultiLineString ,  86.3377 , 27.7344 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 51)"              ,MultiLineString ,  86.3418 , 27.7344 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 52)"              ,MultiLineString ,  86.3461 , 27.7343 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 53)"              ,MultiLineString ,  86.3509 , 27.733  ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 54)"              ,MultiLineString ,  86.3526 , 27.7336 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 55)"              ,MultiLineString ,  86.3531 , 27.7351 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 56)"              ,MultiLineString ,  86.3549 , 27.7363 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 57)"              ,MultiLineString ,  86.3583 , 27.7385 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 58)"              ,MultiLineString ,  86.3614 , 27.7384 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 59)"              ,MultiLineString ,  86.3633 , 27.7376 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 60)"              ,MultiLineString ,  86.3659 , 27.7416 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 61)"              ,MultiLineString ,  86.3665 , 27.7441 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 62)"              ,MultiLineString ,  86.3681 , 27.745  ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 63)"              ,MultiLineString ,  86.3685 , 27.7491 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 64)"              ,MultiLineString ,  86.3681 , 27.7529 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 65)"              ,MultiLineString ,  86.3667 , 27.7559 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 66)"              ,MultiLineString ,  86.3658 , 27.7576 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 67)"              ,MultiLineString ,  86.3633 , 27.7617 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 68)"              ,MultiLineString ,  86.362  , 27.7643 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 69)"              ,MultiLineString ,  86.3607 , 27.7661 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 70)"              ,MultiLineString ,  86.3647 , 27.7663 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 71)"              ,MultiLineString ,  86.3675 , 27.7682 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 72)"              ,MultiLineString ,  86.3685 , 27.7719 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 73)"              ,MultiLineString ,  86.3716 , 27.7741 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 74)"              ,MultiLineString ,  86.3707 , 27.7784 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 75)"              ,MultiLineString ,  86.3699 , 27.7814 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 76)"              ,MultiLineString ,  86.3694 , 27.7874 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 77)"              ,MultiLineString ,  86.3722 , 27.7903 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 78)"              ,MultiLineString ,  86.3732 , 27.7943 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 79)"              ,MultiLineString ,  86.3764 , 27.7992 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 80)"              ,MultiLineString ,  86.3752 , 27.8032 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 81)"              ,MultiLineString ,  86.3747 , 27.8059 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 82)"              ,MultiLineString ,  86.3794 , 27.8107 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 83)"              ,MultiLineString ,  86.3843 , 27.8128 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 84)"              ,MultiLineString ,  86.3925 , 27.8143 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 85)"              ,MultiLineString ,  86.3969 , 27.8191 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 86)"              ,MultiLineString ,  86.3945 , 27.8216 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 87)"              ,MultiLineString ,  86.3891 , 27.8238 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 88)"              ,MultiLineString ,  86.3858 , 27.825  ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 89)"              ,MultiLineString ,  86.3889 , 27.8276 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 90)"              ,MultiLineString ,  86.3901 , 27.8306 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 91)"              ,MultiLineString ,  86.3936 , 27.8338 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 92)"              ,MultiLineString ,  86.393  , 27.8376 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 93)"              ,MultiLineString ,  86.3974 , 27.841  ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 94)"              ,MultiLineString ,  86.3999 , 27.8437 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 95)"              ,MultiLineString ,  86.4002 , 27.8456 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 96)"              ,MultiLineString ,  86.4003 , 27.8512 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 97)"              ,MultiLineString ,  86.4037 , 27.8509 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 98)"              ,MultiLineString ,  86.4052 , 27.8528 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 99)"              ,MultiLineString ,  86.4065 , 27.8552 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 100)"             ,MultiLineString ,  86.4105 , 27.8541 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 101)"             ,MultiLineString ,  86.4153 , 27.851  ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 102)"             ,MultiLineString ,  86.4189 , 27.8493 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 103)"             ,MultiLineString ,  86.4194 , 27.8474 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 104)"             ,MultiLineString ,  86.4206 , 27.8452 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 105)"             ,MultiLineString ,  86.4212 , 27.843  ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 106)"             ,MultiLineString ,  86.4257 , 27.8411 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 107)"             ,MultiLineString ,  86.4275 , 27.8416 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 108)"             ,MultiLineString ,  86.4291 , 27.8442 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 109)"             ,MultiLineString ,  86.4326 , 27.8485 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 110)"             ,MultiLineString ,  86.436  , 27.8512 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 111)"             ,MultiLineString ,  86.4367 , 27.8558 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 112)"             ,MultiLineString ,  86.4371 , 27.8587 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 113)"             ,MultiLineString ,  86.4396 , 27.8622 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 114)"             ,MultiLineString ,  86.4415 , 27.8673 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 115)"             ,MultiLineString ,  86.4413 , 27.8706 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 116)"             ,MultiLineString ,  86.4418 , 27.8723 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 117)"             ,MultiLineString ,  86.4417 , 27.8737 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 1, Point 118)"             ,MultiLineString ,  86.4419 , 27.8747 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 2, Point 1)"               ,MultiLineString ,  86.2315 , 27.6351 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 2, Point 2)"               ,MultiLineString ,  86.2336 , 27.6326 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 2, Point 3)"               ,MultiLineString ,  86.2339 , 27.6306 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 2, Point 4)"               ,MultiLineString ,  86.2388 , 27.6278 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 2, Point 5)"               ,MultiLineString ,  86.2405 , 27.6247 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 2, Point 6)"               ,MultiLineString ,  86.2408 , 27.6235 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 2, Point 7)"               ,MultiLineString ,  86.2464 , 27.6222 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 2, Point 8)"               ,MultiLineString ,  86.2515 , 27.6198 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 2, Point 9)"               ,MultiLineString ,  86.254  , 27.6172 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 2, Point 10)"              ,MultiLineString ,  86.2569 , 27.6164 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Jiri to Tsho Rolpa (Line 2, Point 11)"              ,MultiLineString ,  86.2601 , 27.6151 ,dataset/raw/Jiri to Tsho Rolpa.json
"Feature-Kapthang to Larcha (Line 1, Point 1)"               ,MultiLineString ,  86.0311 , 27.8384 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 2)"               ,MultiLineString ,  86.0295 , 27.8415 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 3)"               ,MultiLineString ,  86.0273 , 27.8448 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 4)"               ,MultiLineString ,  86.0253 , 27.8456 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 5)"               ,MultiLineString ,  86.0258 , 27.8478 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 6)"               ,MultiLineString ,  86.0234 , 27.8474 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 7)"               ,MultiLineString ,  86.0217 , 27.8461 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 8)"               ,MultiLineString ,  86.0186 , 27.8474 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 9)"               ,MultiLineString ,  86.017  , 27.8505 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 10)"              ,MultiLineString ,  86.0165 , 27.853  ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 11)"              ,MultiLineString ,  86.0179 , 27.8555 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 12)"              ,MultiLineString ,  86.0173 , 27.8577 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 13)"              ,MultiLineString ,  86.0085 , 27.8584 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 14)"              ,MultiLineString ,  86      , 27.8597 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 15)"              ,MultiLineString ,  85.9965 , 27.8586 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 16)"              ,MultiLineString ,  85.9945 , 27.8588 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 17)"              ,MultiLineString ,  85.9884 , 27.8578 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 18)"              ,MultiLineString ,  85.9856 , 27.8574 ,dataset/raw/Kapthang to Larcha.json
